epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,76.1575,1.46959,3.92582,1.56933,0.40654,0.09783,0.06321,0.04328,1.36394,7.79857,1.39212,0.000325926,0.000325926,0.0677333
2,158.057,0.66492,2.55887,1.01774,0.32437,0.29057,0.18119,0.14941,0.64046,4.58947,0.84956,0.000654908,0.000654908,0.034729
